-1	170	142	9	 0	 0	 0
 0	170	297	252	31	 0	 0
 0	170	298	253	25	 1	 0
-1	171	143	1	 0	 0	 0
 0	171	301	257	31	 0	 0
 0	171	302	258	25	 1	 0
-1	173	145	39	 0	 0	 0
 0	173	303	260	33	 0	 0
-1	176	148	31	 0	 0	 0
 0	176	305	262	25	 0	 0
-1	179	151	17	 0	 0	 0
 0	179	309	266	31	 0	 0
 0	179	311	268	25	 1	 0
-1	180	152	1	 0	 0	 0
 0	180	313	271	31	 0	 0
 0	180	315	273	25	 1	 0
-1	182	154	39	 0	 0	 0
 0	182	316	275	33	 0	 0
-1	185	157	31	 0	 0	 0
 0	185	318	277	25	 0	 0
-1	188	160	17	 0	 0	 0
 0	188	323	282	31	 0	 0
 0	188	324	283	25	 1	 0
-1	189	161	9	 0	 0	 0
 0	189	327	287	31	 0	 0
 0	189	328	288	25	 1	 0
-1	191	164	36	 0	 0	 0
-1	192	164	34	 0	 0	 0
-1	193	167	28	 0	 0	 0
-1	194	167	26	 0	 0	 0
-1	195	170	10	 0	 1	 0
-1	196	170	28	 0	 0	 0
-1	197	170	26	 0	 0	 0
-1	198	171	2	 0	 1	 0
-1	199	171	28	 0	 0	 0
-1	200	171	26	 0	 0	 0
-1	201	173	36	 0	 0	 0
-1	202	173	34	 0	 0	 0
-1	203	176	28	 0	 0	 0
-1	204	176	26	 0	 0	 0
-1	205	179	18	 0	 1	 0
-1	206	179	28	 0	 0	 0
-1	207	179	26	 0	 0	 0
-1	208	180	2	 0	 1	 0
-1	209	180	28	 0	 0	 0
-1	210	180	26	 0	 0	 0
-1	211	182	36	 0	 0	 0
-1	212	182	34	 0	 0	 0
-1	213	185	28	 0	 0	 0
-1	214	185	26	 0	 0	 0
-1	215	188	18	 0	 1	 0
-1	216	188	28	 0	 0	 0
-1	217	188	26	 0	 0	 0
-1	218	189	10	 0	 1	 0
-1	219	189	28	 0	 0	 0
-1	220	189	26	 0	 0	 0
-1	222	192	35	 0	 0	 0
 0	222	383	329	29	 0	 0
-1	224	194	27	 0	 0	 0
-1	225	196	29	 0	 0	 0
 0	225	395	341	35	 0	 0
-1	226	197	27	 0	 0	 0
-1	227	199	29	 0	 0	 0
 0	227	400	346	35	 0	 0
-1	228	200	27	 0	 0	 0
-1	230	202	35	 0	 0	 0
 0	230	401	347	29	 0	 0
-1	232	204	27	 0	 0	 0
-1	233	206	29	 0	 0	 0
 0	233	410	356	35	 0	 0
-1	234	207	27	 0	 0	 0
-1	235	209	29	 0	 0	 0
 0	235	415	361	35	 0	 0
-1	236	210	27	 0	 0	 0
-1	238	212	35	 0	 0	 0
 0	238	419	365	29	 0	 0
-1	240	214	27	 0	 0	 0
-1	241	216	29	 0	 0	 0
 0	241	431	377	35	 0	 0
-1	242	217	27	 0	 0	 0
-1	243	219	29	 0	 0	 0
 0	243	436	382	35	 0	 0
-1	244	220	27	 0	 0	 0
-1	245	222	32	 0	 0	 0
-1	246	222	30	 0	 0	 0
-1	247	224	24	 0	 0	 0
-1	248	224	8	 0	 0	 0
-1	249	224	0	 0	 0	 0
-1	250	225	20	 0	 0	 0
-1	251	225	32	 0	 0	 0
-1	252	225	30	 0	 0	 0
-1	253	226	24	 0	 0	 0
-1	254	226	0	 0	 1	 0
-1	255	227	20	 0	 0	 0
-1	256	227	32	 0	 0	 0
-1	257	227	30	 0	 0	 0
-1	258	228	24	 0	 0	 0
-1	259	228	8	 0	 1	 0
-1	260	230	32	 0	 0	 0
-1	261	230	30	 0	 0	 0
-1	262	232	24	 0	 0	 0
-1	263	232	16	 0	 0	 0
-1	264	232	0	 0	 0	 0
-1	265	233	32	 0	 0	 0
-1	266	233	30	 0	 0	 0
-1	267	233	12	 0	 0	 0
-1	268	234	24	 0	 0	 0
-1	269	234	0	 0	 1	 0
-1	270	235	32	 0	 0	 0
-1	271	235	30	 0	 0	 0
-1	272	235	12	 0	 0	 0
-1	273	236	24	 0	 0	 0
-1	274	236	16	 0	 1	 0
-1	275	238	32	 0	 0	 0
-1	276	238	30	 0	 0	 0
-1	277	240	24	 0	 0	 0
-1	278	240	16	 0	 0	 0
-1	279	240	8	 0	 0	 0
-1	280	241	4	 0	 0	 0
-1	281	241	32	 0	 0	 0
-1	282	241	30	 0	 0	 0
-1	283	242	24	 0	 0	 0
-1	284	242	8	 0	 1	 0
-1	285	243	4	 0	 0	 0
-1	286	243	32	 0	 0	 0
-1	287	243	30	 0	 0	 0
-1	288	244	24	 0	 0	 0
-1	289	244	16	 0	 1	 0
-1	291	246	31	 0	 0	 0
 0	291	518	437	25	 0	 0
-1	293	248	9	 0	 0	 0
 0	293	524	444	31	 0	 0
 0	293	525	445	25	 1	 0
-1	294	249	1	 0	 0	 0
 0	294	529	451	31	 0	 0
 0	294	530	452	25	 1	 0
-1	295	250	21	 0	 0	 0
 0	295	532	455	39	 0	 0
 0	295	533	456	33	 1	 0
-1	296	251	33	 0	 0	 0
 0	296	535	458	39	 0	 0
-1	299	255	21	 0	 0	 0
 0	299	537	460	39	 0	 0
 0	299	538	461	33	 1	 0
-1	300	256	33	 0	 0	 0
 0	300	540	463	39	 0	 0
-1	304	261	31	 0	 0	 0
 0	304	541	464	25	 0	 0
-1	306	263	17	 0	 0	 0
 0	306	547	471	31	 0	 0
 0	306	548	472	25	 1	 0
-1	307	264	1	 0	 0	 0
 0	307	552	478	31	 0	 0
 0	307	553	479	25	 1	 0
-1	308	265	33	 0	 0	 0
 0	308	554	481	39	 0	 0
-1	310	267	13	 0	 0	 0
 0	310	556	483	39	 0	 0
 0	310	557	484	33	 1	 0
-1	312	270	33	 0	 0	 0
 0	312	559	486	39	 0	 0
-1	314	272	13	 0	 0	 0
 0	314	561	488	39	 0	 0
 0	314	562	489	33	 1	 0
-1	317	276	31	 0	 0	 0
 0	317	564	491	25	 0	 0
-1	319	278	17	 0	 0	 0
 0	319	570	498	31	 0	 0
 0	319	571	499	25	 1	 0
-1	320	279	9	 0	 0	 0
 0	320	575	505	31	 0	 0
 0	320	576	506	25	 1	 0
-1	321	280	5	 0	 0	 0
 0	321	578	509	39	 0	 0
 0	321	579	510	33	 1	 0
-1	322	281	33	 0	 0	 0
 0	322	581	512	39	 0	 0
-1	325	285	5	 0	 0	 0
 0	325	583	514	39	 0	 0
 0	325	584	515	33	 1	 0
-1	326	286	33	 0	 0	 0
 0	326	586	517	39	 0	 0
-1	329	291	28	 0	 0	 0
-1	330	291	26	 0	 0	 0
-1	331	293	10	 0	 0	 0
-1	332	293	28	 0	 0	 0
-1	333	293	26	 0	 0	 0
-1	334	294	2	 0	 0	 0
-1	335	294	28	 0	 0	 0
-1	336	294	26	 0	 0	 0
-1	337	295	22	 0	 0	 0
 0	337	598	523	22	 0	 0
-1	338	295	36	 0	 0	 0
-1	339	295	34	 0	 0	 0
-1	340	296	36	 0	 0	 0
-1	341	296	34	 0	 0	 0
-1	342	299	22	 0	 0	 0
 0	342	606	528	22	 0	 0
-1	343	299	36	 0	 0	 0
-1	344	299	34	 0	 0	 0
-1	345	300	36	 0	 0	 0
-1	346	300	34	 0	 0	 0
-1	347	304	28	 0	 0	 0
-1	348	304	26	 0	 0	 0
-1	349	306	18	 0	 0	 0
-1	350	306	28	 0	 0	 0
-1	351	306	26	 0	 0	 0
-1	352	307	2	 0	 0	 0
 0	352	650	563	 2	 0	 0
-1	353	307	28	 0	 0	 0
-1	354	307	26	 0	 0	 0
-1	355	308	36	 0	 0	 0
-1	356	308	34	 0	 0	 0
-1	357	310	14	 0	 0	 0
-1	358	310	36	 0	 0	 0
-1	359	310	34	 0	 0	 0
-1	360	312	36	 0	 0	 0
-1	361	312	34	 0	 0	 0
-1	362	314	14	 0	 0	 0
-1	363	314	36	 0	 0	 0
-1	364	314	34	 0	 0	 0
-1	365	317	28	 0	 0	 0
-1	366	317	26	 0	 0	 0
-1	367	319	18	 0	 0	 0
-1	368	319	28	 0	 0	 0
-1	369	319	26	 0	 0	 0
-1	370	320	10	 0	 0	 0
-1	371	320	28	 0	 0	 0
-1	372	320	26	 0	 0	 0
-1	373	321	6	 0	 0	 0
 0	373	662	569	 6	 0	 0
-1	374	321	36	 0	 0	 0
-1	375	321	34	 0	 0	 0
-1	376	322	36	 0	 0	 0
-1	377	322	34	 0	 0	 0
-1	378	325	6	 0	 0	 0
 0	378	670	574	 6	 0	 0
-1	379	325	36	 0	 0	 0
-1	380	325	34	 0	 0	 0
-1	381	326	36	 0	 0	 0
-1	382	326	34	 0	 0	 0
-1	384	330	27	 0	 0	 0
-1	385	331	11	 0	 0	 0
 0	385	690	594	35	 0	 0
 0	385	692	596	29	 1	 0
-1	386	332	29	 0	 0	 0
 0	386	695	600	35	 0	 0
-1	387	333	27	 0	 0	 0
-1	388	334	3	 0	 0	 0
 0	388	698	603	35	 0	 0
 0	388	699	604	29	 1	 0
-1	389	335	29	 0	 0	 0
 0	389	702	608	35	 0	 0
-1	390	336	27	 0	 0	 0
-1	391	337	23	 0	 0	 0
 0	391	703	609	37	 0	 0
-1	392	338	37	 0	 0	 0
-1	393	339	35	 0	 0	 0
 0	393	705	611	29	 0	 0
-1	394	340	37	 0	 0	 0
-1	396	342	23	 0	 0	 0
 0	396	708	614	37	 0	 0
-1	397	343	37	 0	 0	 0
-1	398	344	35	 0	 0	 0
 0	398	710	616	29	 0	 0
-1	399	345	37	 0	 0	 0
-1	402	348	27	 0	 0	 0
-1	403	349	19	 0	 0	 0
 0	403	720	626	35	 0	 0
 0	403	722	628	29	 1	 0
-1	404	350	29	 0	 0	 0
 0	404	726	632	35	 0	 0
-1	405	351	27	 0	 0	 0
-1	406	352	3	 0	 0	 0
 0	406	729	635	35	 0	 0
 0	406	730	636	29	 1	 0
-1	407	353	29	 0	 0	 0
 0	407	734	640	35	 0	 0
-1	408	354	27	 0	 0	 0
 0	408	743	649	27	 0	 0
-1	409	355	37	 0	 0	 0
-1	411	357	15	 0	 0	 0
 0	411	735	641	37	 0	 0
-1	412	358	37	 0	 0	 0
-1	413	359	35	 0	 0	 0
 0	413	738	644	29	 0	 0
-1	414	360	37	 0	 0	 0
-1	416	362	15	 0	 0	 0
 0	416	740	646	37	 0	 0
-1	417	363	37	 0	 0	 0
-1	418	364	35	 0	 0	 0
 0	418	742	648	29	 0	 0
-1	420	366	27	 0	 0	 0
-1	421	367	19	 0	 0	 0
 0	421	751	658	35	 0	 0
 0	421	753	660	29	 1	 0
-1	422	368	29	 0	 0	 0
 0	422	756	664	35	 0	 0
-1	423	369	27	 0	 0	 0
-1	424	370	11	 0	 0	 0
 0	424	758	666	35	 0	 0
 0	424	760	668	29	 1	 0
-1	425	371	29	 0	 0	 0
 0	425	763	672	35	 0	 0
-1	426	372	27	 0	 0	 0
-1	427	373	7	 0	 0	 0
 0	427	764	673	37	 0	 0
-1	428	374	37	 0	 0	 0
-1	429	375	35	 0	 0	 0
 0	429	767	676	29	 0	 0
-1	430	376	37	 0	 0	 0
-1	432	378	7	 0	 0	 0
 0	432	769	678	37	 0	 0
-1	433	379	37	 0	 0	 0
-1	434	380	35	 0	 0	 0
 0	434	772	681	29	 0	 0
-1	435	381	37	 0	 0	 0
-1	437	384	24	 0	 0	 0
-1	438	384	8	 0	 0	 0
-1	439	384	0	 0	 0	 0
-1	440	385	12	 0	 1	 0
-1	441	385	32	 0	 0	 0
-1	442	385	30	 0	 0	 0
-1	443	386	32	 0	 0	 0
-1	444	386	30	 0	 0	 0
-1	445	387	24	 0	 0	 0
-1	446	387	0	 0	 1	 0
-1	447	388	4	 0	 1	 0
-1	448	388	32	 0	 0	 0
-1	449	388	30	 0	 0	 0
-1	450	389	32	 0	 0	 0
-1	451	389	30	 0	 0	 0
-1	452	390	24	 0	 0	 0
-1	453	390	8	 0	 1	 0
-1	454	391	38	 0	 0	 0
-1	455	392	38	 0	 0	 0
-1	456	393	32	 0	 0	 0
-1	457	393	30	 0	 0	 0
-1	458	394	38	 0	 0	 0
-1	459	396	38	 0	 0	 0
-1	460	397	38	 0	 0	 0
-1	461	398	32	 0	 0	 0
-1	462	398	30	 0	 0	 0
-1	463	399	38	 0	 0	 0
-1	464	402	24	 0	 0	 0
-1	465	402	16	 0	 0	 0
-1	466	402	0	 0	 0	 0
-1	467	403	20	 0	 1	 0
-1	468	403	32	 0	 0	 0
-1	469	403	30	 0	 0	 0
-1	470	404	32	 0	 0	 0
-1	471	404	30	 0	 0	 0
-1	472	405	24	 0	 0	 0
-1	473	405	0	 0	 1	 0
-1	474	406	4	 0	 1	 0
-1	475	406	32	 0	 0	 0
-1	476	406	30	 0	 0	 0
-1	477	407	32	 0	 0	 0
-1	478	407	30	 0	 0	 0
-1	479	408	24	 0	 0	 0
-1	480	408	16	 0	 1	 0
-1	481	409	38	 0	 0	 0
-1	482	411	38	 0	 0	 0
-1	483	412	38	 0	 0	 0
-1	484	413	32	 0	 0	 0
-1	485	413	30	 0	 0	 0
-1	486	414	38	 0	 0	 0
-1	487	416	38	 0	 0	 0
-1	488	417	38	 0	 0	 0
-1	489	418	32	 0	 0	 0
-1	490	418	30	 0	 0	 0
-1	491	420	24	 0	 0	 0
-1	492	420	16	 0	 0	 0
-1	493	420	8	 0	 0	 0
-1	494	421	20	 0	 1	 0
-1	495	421	32	 0	 0	 0
-1	496	421	30	 0	 0	 0
-1	497	422	32	 0	 0	 0
-1	498	422	30	 0	 0	 0
-1	499	423	24	 0	 0	 0
-1	500	423	8	 0	 1	 0
-1	501	424	12	 0	 1	 0
-1	502	424	32	 0	 0	 0
-1	503	424	30	 0	 0	 0
-1	504	425	32	 0	 0	 0
-1	505	425	30	 0	 0	 0
-1	506	426	24	 0	 0	 0
-1	507	426	16	 0	 1	 0
-1	508	427	38	 0	 0	 0
-1	509	428	38	 0	 0	 0
-1	510	429	32	 0	 0	 0
-1	511	429	30	 0	 0	 0
-1	512	430	38	 0	 0	 0
-1	513	432	38	 0	 0	 0
-1	514	433	38	 0	 0	 0
-1	515	434	32	 0	 0	 0
-1	516	434	30	 0	 0	 0
-1	517	435	38	 0	 0	 0
-1	519	438	9	 0	 0	 0
 0	519	889	778	31	 0	 0
 0	519	890	779	25	 1	 0
-1	520	439	1	 0	 0	 0
 0	520	895	785	31	 0	 0
 0	520	896	786	25	 1	 0
-1	521	441	33	 0	 0	 0
 0	521	897	788	39	 0	 0
-1	522	442	31	 0	 0	 0
 0	522	899	790	25	 0	 0
-1	523	443	33	 0	 0	 0
 0	523	901	792	39	 0	 0
-1	526	448	33	 0	 0	 0
 0	526	903	794	39	 0	 0
-1	527	449	31	 0	 0	 0
 0	527	904	795	25	 0	 0
-1	528	450	33	 0	 0	 0
 0	528	906	797	39	 0	 0
-1	531	454	39	 0	 0	 0
 0	531	888	777	33	 0	 0
 0	531	907	798	33	 1	 0
-1	534	457	31	 0	 0	 0
 0	534	909	800	25	 0	 0
-1	536	459	39	 0	 0	 0
 0	536	894	784	33	 0	 0
 0	536	912	805	33	 1	 0
-1	539	462	31	 0	 0	 0
 0	539	914	807	25	 0	 0
-1	542	465	17	 0	 0	 0
 0	542	921	816	31	 0	 0
 0	542	922	817	25	 1	 0
-1	543	466	1	 0	 0	 0
 0	543	927	823	31	 0	 0
 0	543	928	824	25	 1	 0
-1	544	468	33	 0	 0	 0
 0	544	929	826	39	 0	 0
-1	545	469	31	 0	 0	 0
 0	545	931	828	25	 0	 0
-1	546	470	33	 0	 0	 0
 0	546	934	831	39	 0	 0
-1	549	475	33	 0	 0	 0
 0	549	936	833	39	 0	 0
-1	550	476	31	 0	 0	 0
 0	550	937	834	25	 0	 0
-1	551	477	33	 0	 0	 0
 0	551	940	837	39	 0	 0
-1	555	482	39	 0	 0	 0
 0	555	920	815	33	 0	 0
 0	555	941	838	33	 1	 0
-1	558	485	31	 0	 0	 0
 0	558	945	843	25	 0	 0
-1	560	487	39	 0	 0	 0
 0	560	926	822	33	 0	 0
 0	560	946	845	33	 1	 0
-1	563	490	31	 0	 0	 0
-1	565	492	17	 0	 0	 0
 0	565	952	851	31	 0	 0
 0	565	953	852	25	 1	 0
-1	566	493	9	 0	 0	 0
 0	566	958	858	31	 0	 0
 0	566	959	859	25	 1	 0
-1	567	495	33	 0	 0	 0
 0	567	960	861	39	 0	 0
-1	568	496	31	 0	 0	 0
 0	568	962	863	25	 0	 0
-1	569	497	33	 0	 0	 0
 0	569	964	865	39	 0	 0
-1	572	502	33	 0	 0	 0
 0	572	965	866	39	 0	 0
-1	573	503	31	 0	 0	 0
 0	573	967	868	25	 0	 0
-1	574	504	33	 0	 0	 0
 0	574	969	870	39	 0	 0
-1	577	508	39	 0	 0	 0
 0	577	951	850	33	 0	 0
 0	577	970	871	33	 1	 0
-1	580	511	31	 0	 0	 0
 0	580	974	876	25	 0	 0
-1	582	513	39	 0	 0	 0
 0	582	957	857	33	 0	 0
 0	582	975	878	33	 1	 0
-1	585	516	31	 0	 0	 0
 0	585	979	883	25	 0	 0
-1	587	519	10	 0	 0	 0
-1	588	519	28	 0	 0	 0
-1	589	519	26	 0	 0	 0
-1	590	520	2	 0	 0	 0
-1	591	520	28	 0	 0	 0
-1	592	520	26	 0	 0	 0
-1	593	521	36	 0	 0	 0
-1	594	521	34	 0	 0	 0
-1	595	521	22	 0	 0	 0
-1	596	522	28	 0	 0	 0
-1	597	522	26	 0	 0	 0
-1	599	523	36	 0	 0	 0
-1	600	523	34	 0	 0	 0
-1	601	526	22	 0	 0	 0
-1	602	526	36	 0	 0	 0
-1	603	526	34	 0	 0	 0
-1	604	527	28	 0	 0	 0
-1	605	527	26	 0	 0	 0
-1	607	528	36	 0	 0	 0
-1	608	528	34	 0	 0	 0
-1	609	531	36	 0	 0	 0
-1	610	531	34	 0	 0	 0
-1	611	534	28	 0	 0	 0
-1	612	534	26	 0	 0	 0
-1	613	534	10	 0	 0	 0
-1	614	536	36	 0	 0	 0
-1	615	536	34	 0	 0	 0
-1	616	539	28	 0	 0	 0
-1	617	539	26	 0	 0	 0
-1	618	539	2	 0	 0	 0
-1	619	542	18	 0	 0	 0
-1	620	542	28	 0	 0	 0
-1	621	542	26	 0	 0	 0
-1	622	543	2	 0	 0	 0
 0	622	1058	947	 2	 0	 0
-1	623	543	28	 0	 0	 0
-1	624	543	26	 0	 0	 0
-1	625	544	36	 0	 0	 0
-1	626	544	34	 0	 0	 0
-1	627	544	14	 0	 0	 0
-1	628	545	28	 0	 0	 0
-1	629	545	26	 0	 0	 0
-1	630	546	14	 0	 0	 0
-1	631	546	36	 0	 0	 0
-1	632	546	34	 0	 0	 0
-1	633	549	14	 0	 0	 0
-1	634	549	36	 0	 0	 0
-1	635	549	34	 0	 0	 0
-1	636	550	28	 0	 0	 0
-1	637	550	26	 0	 0	 0
-1	638	551	14	 0	 0	 0
-1	639	551	36	 0	 0	 0
-1	640	551	34	 0	 0	 0
-1	641	555	36	 0	 0	 0
-1	642	555	34	 0	 0	 0
-1	643	558	18	 0	 0	 0
-1	644	558	28	 0	 0	 0
-1	645	558	26	 0	 0	 0
-1	646	560	36	 0	 0	 0
-1	647	560	34	 0	 0	 0
-1	648	563	28	 0	 0	 0
-1	649	563	26	 0	 0	 0
-1	651	565	18	 0	 0	 0
-1	652	565	28	 0	 0	 0
-1	653	565	26	 0	 0	 0
-1	654	566	10	 0	 0	 0
-1	655	566	28	 0	 0	 0
-1	656	566	26	 0	 0	 0
-1	657	567	36	 0	 0	 0
-1	658	567	34	 0	 0	 0
-1	659	567	6	 0	 0	 0
-1	660	568	28	 0	 0	 0
-1	661	568	26	 0	 0	 0
-1	663	569	36	 0	 0	 0
-1	664	569	34	 0	 0	 0
-1	665	572	36	 0	 0	 0
-1	666	572	34	 0	 0	 0
-1	667	572	6	 0	 0	 0
-1	668	573	28	 0	 0	 0
-1	669	573	26	 0	 0	 0
-1	671	574	36	 0	 0	 0
-1	672	574	34	 0	 0	 0
-1	673	577	36	 0	 0	 0
-1	674	577	34	 0	 0	 0
-1	675	580	18	 0	 0	 0
-1	676	580	28	 0	 0	 0
-1	677	580	26	 0	 0	 0
-1	678	582	36	 0	 0	 0
-1	679	582	34	 0	 0	 0
-1	680	585	10	 0	 0	 0
-1	681	585	28	 0	 0	 0
-1	682	585	26	 0	 0	 0
-1	683	587	11	 0	 0	 0
 0	683	1103	984	35	 0	 0
 0	683	1104	985	29	 1	 0
-1	684	588	29	 0	 0	 0
-1	685	589	27	 0	 0	 0
-1	686	590	3	 0	 0	 0
 0	686	1110	991	35	 0	 0
 0	686	1111	992	29	 1	 0
-1	687	591	29	 0	 0	 0
-1	688	592	27	 0	 0	 0
-1	689	593	37	 0	 0	 0
-1	691	595	23	 0	 0	 0
 0	691	1102	983	37	 0	 0
 0	691	1113	994	37	 1	 0
-1	693	597	27	 0	 0	 0
-1	694	599	37	 0	 0	 0
-1	696	601	23	 0	 0	 0
 0	696	1109	990	37	 0	 0
 0	696	1117	999	37	 1	 0
-1	697	602	37	 0	 0	 0
-1	700	605	27	 0	 0	 0
-1	701	607	37	 0	 0	 0
-1	704	610	35	 0	 0	 0
 0	704	1121	1004	29	 0	 0
-1	706	612	27	 0	 0	 0
-1	707	613	11	 0	 0	 0
