1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	165.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	204.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	204.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00	206.00
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	127.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00	129.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	165.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	165.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00
0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	152.00	152.00	152.00	150.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00	152.00
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	156.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	156.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00	158.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	164.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	126.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	169.00	165.00	169.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	208.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	306.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	306.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	125.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	131.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	169.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	247.50	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	247.50	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	150.00	150.00	150.00	150.00	154.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	154.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00	150.00
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	160.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	234.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	234.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00	156.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00	162.00	164.00	164.00	164.00	164.00	164.00	164.00	164.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	158.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00	160.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	124.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00	126.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	167.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	167.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00	206.00	208.00	208.00	208.00	208.00	208.00	208.00	208.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	202.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	202.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00	204.00
1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00	306.00
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	123.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00	125.00
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00	129.00	131.00	131.00	131.00	131.00	131.00	131.00	131.00
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	125.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00	127.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00	167.00	169.00	169.00	169.00	169.00	169.00	169.00	169.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	163.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	163.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00	165.00
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50	247.50
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	154.00	154.00	154.00	154.00	154.00	152.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00	152.00	154.00	154.00	154.00	154.00	154.00	154.00	154.00
